rank,date,year,month,phase,phase_description,day_of_year,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,std_precip,mean_anomaly,max_anomaly,std_anomaly,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_extent_km,lon_extent_km,regions_affected,departments_affected,climate_zones_affected,intensity_concentration,spatial_dispersion,anomaly_severity,geographic_validation
1180,2012-07-09,2012,7,Phase_2_pleine,Pleine saison,191,46,10.222,14.371095626250558,22.24,6.908065319061279,3.400109559834782,2.778757615480912,4.998,0.5586076183436464,15.825,-14.729,Matam,Ranérou,Zone sahélienne,16.125,-14.375,Matam,Ranérou,1.75,3.25,194.81,348.0774263837541,4,8,2,0.0229560117773357,398.8844799584057,2.4988169693949245,PASSED
1181,2014-07-09,2014,7,Phase_2_pleine,Pleine saison,190,46,10.222,15.16277669823688,27.414,6.9403486251831055,5.255899683246677,3.0284716500236137,4.565,0.6815259881276395,15.473,-11.755,Matam,Kanel,Zone soudano-sahélienne,15.125,-11.375,Matam,Kanel,2.5,1.25,278.3,134.10656146263608,3,4,2,0.0243511644298831,308.92628997842155,2.282683023005048,PASSED
1183,2022-08-30,2022,8,Phase_2_pleine,Pleine saison,242,46,10.222,22.218250730763312,40.893,12.298179626464844,5.960432896461579,2.7687371643712986,4.344,0.5145699778430558,15.552,-15.805,Saint-Louis,Saint-Louis,Zone sahélienne,14.875,-16.375,Diourbel,Bambey,2.0,3.25,222.64,348.5441548110022,6,12,2,0.0233036393685187,413.58384659632907,2.172147095879758,PASSED
1185,1988-08-22,1988,8,Phase_2_pleine,Pleine saison,235,46,10.222,39.0795084911844,66.66,22.251304626464844,12.460405435037794,2.484509698298963,3.993,0.4525305312740649,12.994,-15.259,Kolda,Kolda,Zone soudanienne,12.375,-14.625,Kolda,Médina Yoro Foulah,2.0,2.75,222.64,298.290983411001,6,15,2,0.0239492121405892,372.2177871848712,1.9964916052905648,PASSED
1186,2016-08-29,2016,8,Phase_2_pleine,Pleine saison,242,46,10.222,23.351136331972867,43.708,12.708473205566406,7.609360776456962,2.5280304972566983,3.887,0.4326996114347669,14.812,-12.016,Matam,Kanel,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,4.25,4.0,473.11,430.4830633832415,4,6,3,0.0240475911082528,639.6473484349168,1.9433817951707455,PASSED
1191,2015-08-28,2015,8,Phase_2_pleine,Pleine saison,240,46,10.222,37.04449927288553,54.479,23.142946243286133,6.619440355298883,2.680541347749419,3.538,0.4067953357268357,13.179,-11.961,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,2.0,1.5,222.64,162.58187900824944,2,5,2,0.0224332547487185,275.68358256224303,1.7691732758811458,PASSED
1192,1999-07-03,1999,7,Phase_2_pleine,Pleine saison,184,46,10.222,15.656600122866424,23.035,9.135958671569824,3.351084062553261,2.433386316254585,3.325,0.3278149433097557,14.582,-14.584,Kaffrine,Koungheul,Zone soudano-sahélienne,13.625,-15.125,Kaffrine,Malem-Hodar,3.0,5.25,333.96,565.6053993990403,7,11,2,0.0227350353910869,656.8399662526998,1.6626577578914328,PASSED
1194,2020-08-19,2020,8,Phase_2_pleine,Pleine saison,232,46,10.222,25.16839541559634,42.539,14.87553596496582,8.08029332884722,2.364860224136452,2.88,0.2308910339636644,14.258,-11.656,Tambacounda,Bakel,Zone soudano-sahélienne,12.625,-12.125,Kédougou,Kédougou,4.25,0.75,473.11,80.91825984900439,3,6,3,0.0239798389513997,479.98002799803135,1.4402288488128978,PASSED
1198,2021-08-19,2021,8,Phase_2_pleine,Pleine saison,231,45,10.0,26.03837358686659,48.088,13.470605850219728,10.117090101796162,3.0819623199039263,5.96,1.0483350712122246,15.097,-15.5,Louga,Linguère,Zone soudano-sahélienne,14.875,-17.125,Thiès,Thiès,4.25,5.75,473.11,617.9984418637919,8,14,3,0.0255770560560706,778.3027281502195,2.9799548415207324,PASSED
1205,2019-08-22,2019,8,Phase_2_pleine,Pleine saison,234,45,10.0,31.83041466606988,63.639,15.519120216369627,9.554258684124669,2.7462944216365,3.904,0.4783854670560874,14.501,-16.343,Diourbel,Diourbel,Zone soudano-sahélienne,13.625,-16.625,Fatick,Foundiougne,2.5,2.0,278.3,215.5474479924488,9,18,3,0.0242243734831612,352.0107741938553,1.952090336832926,PASSED
1207,2010-07-29,2010,7,Phase_2_pleine,Pleine saison,210,45,10.0,33.60143199496799,65.229,18.18936920166016,11.773031309046136,2.616366736197228,3.842,0.4489006518642029,13.36,-16.072,Kaolack,Nioro du Rip,Zone soudanienne,12.625,-16.625,Ziguinchor,Oussouye,2.25,1.75,250.47,189.5376269976326,6,12,2,0.0249502482646148,314.10147198659183,1.921054466628546,PASSED
1208,2020-07-02,2020,7,Phase_2_pleine,Pleine saison,184,45,10.0,18.37069141599867,30.536,6.268495559692383,7.903184245525417,2.6352256118000428,3.665,0.4631282723144863,13.775,-15.423,Kaolack,Nioro du Rip,Zone soudano-sahélienne,13.125,-15.375,Kolda,Kolda,4.25,4.0,473.11,432.47251704949866,9,14,3,0.026335051622272,640.9879409966532,1.8325994895101576,PASSED
1210,1993-07-12,1993,7,Phase_2_pleine,Pleine saison,193,45,10.0,11.909392621782091,18.391,7.935873508453369,2.2321127788657438,2.579392601140021,3.441,0.3967534068693805,15.843,-12.475,Matam,Kanel,Zone sahélienne,15.125,-13.375,Matam,Kanel,1.5,2.5,166.98,267.7277229227912,1,3,2,0.02300284375677,315.53201419316844,1.7205595306219232,PASSED
1211,2000-08-08,2000,8,Phase_2_pleine,Pleine saison,221,45,10.0,26.78680288526747,48.791,12.990748405456545,11.074287464286382,2.301118018069067,3.215,0.2782916522601199,13.895,-12.965,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-13.375,Kédougou,Salémata,4.0,4.5,445.28,486.2816572742442,5,11,3,0.0260204176600441,659.351295935168,1.6073240227654444,PASSED
1212,2003-08-22,2003,8,Phase_2_pleine,Pleine saison,234,45,10.0,23.259544393751355,49.298,13.039568901062012,9.940324168102254,2.356033499737576,3.185,0.2865396691756757,14.646,-13.26,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-14.125,Kolda,Médina Yoro Foulah,4.25,3.0,473.11,323.1081272116237,4,8,3,0.0262809149589769,572.9152855093,1.5926294278332125,PASSED
1214,1998-07-18,1998,7,Phase_2_pleine,Pleine saison,199,44,9.778,31.830514886162497,56.918,12.80555534362793,10.273254412762103,3.378061515229406,6.951,1.2400547041334593,13.655,-14.844,Kolda,Kolda,Zone soudano-sahélienne,13.875,-14.125,Tambacounda,Tambacounda,3.5,3.25,389.62,351.56415193569256,7,12,3,0.0250946969273653,524.7867064829888,3.4755045213494338,PASSED
1220,2002-07-17,2002,7,Phase_2_pleine,Pleine saison,198,44,9.778,30.181601784446023,42.598,16.114948272705078,6.988761084987616,3.036034366608178,4.423,0.5620027522436032,12.921,-12.129,Kédougou,Salémata,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,1.5,2.0,166.98,217.00245939299484,2,5,2,0.0239458782506923,273.8108576042655,2.211266993628411,PASSED
1223,2000-07-30,2000,7,Phase_2_pleine,Pleine saison,212,44,9.778,29.98940962011164,45.725,13.618626594543455,7.480701195433687,2.431764040110111,4.288,0.4465833714032431,13.318,-13.857,Tambacounda,Tambacounda,Zone soudanienne,12.625,-15.375,Kolda,Kolda,3.5,5.25,389.62,568.713025394045,8,10,3,0.0241414247755624,689.3752531298521,2.144058801527584,PASSED
1224,1992-08-25,1992,8,Phase_2_pleine,Pleine saison,238,44,9.778,34.59824128584428,44.963,21.897239685058597,5.035329022873486,2.8365123681730404,4.275,0.5760199048985107,13.569,-14.136,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.875,-14.625,Kaffrine,Malem-Hodar,2.0,2.25,222.64,243.47870299988776,4,8,2,0.0232086604225049,329.9249143775104,2.13740525978619,PASSED
1226,1989-07-18,1989,7,Phase_2_pleine,Pleine saison,199,44,9.778,14.449617505073547,22.417,6.836638927459717,4.091366414183637,2.6649880488644344,4.233,0.5625903885982836,15.986,-14.922,Louga,Linguère,Zone sahélienne,15.625,-16.375,Saint-Louis,Saint-Louis,1.75,4.5,194.81,481.5687873185805,5,10,2,0.024549369222947,519.479961608952,2.11666614267721,PASSED
1229,2020-07-01,2020,7,Phase_2_pleine,Pleine saison,183,44,9.778,14.557389692826703,20.956,9.1184720993042,2.5873208347485237,2.4843126065022507,3.697,0.4379599401346383,15.105,-12.424,Matam,Kanel,Zone soudano-sahélienne,14.375,-13.125,Tambacounda,Goudiry,2.25,3.75,250.47,403.0273705886931,3,6,2,0.0234452007064763,474.5168954841184,1.8482645649323448,PASSED
1230,2008-08-03,2008,8,Phase_2_pleine,Pleine saison,216,44,9.778,39.55454418875954,62.882,24.988752365112305,9.173516048871909,2.6829859142233485,3.689,0.4378948204679245,12.952,-14.395,Kolda,Médina Yoro Foulah,Zone soudanienne,12.375,-13.875,Kolda,Vélingara,1.25,2.0,139.15,216.97589609757597,3,5,2,0.0239497089358021,257.76202239754224,1.844374188028072,PASSED
1231,1987-08-01,1987,8,Phase_2_pleine,Pleine saison,213,44,9.778,30.02787962826816,41.377,19.259227752685547,4.082171838518262,2.6747351622672078,3.487,0.3870084582726935,13.718,-12.863,Tambacounda,Goudiry,Zone soudano-sahélienne,13.125,-11.875,Tambacounda,Goudiry,1.5,4.5,166.98,486.6514280195472,5,9,2,0.0231473029645652,514.5016333820909,1.7432586506431411,PASSED
1236,1981-08-10,1981,8,Phase_2_pleine,Pleine saison,222,43,9.556,45.867976787478426,75.491,16.975767135620117,14.138416630612785,3.6958597715401833,5.666,1.1711978075104257,13.364,-12.274,Tambacounda,Goudiry,Zone soudanienne,13.125,-12.125,Tambacounda,Goudiry,1.75,3.75,194.81,406.145411709836,3,6,2,0.0254654153051874,450.4498074666057,2.832957574417235,PASSED
1240,2000-07-31,2000,7,Phase_2_pleine,Pleine saison,213,43,9.556,18.20363486090372,30.21,11.203125,5.349285954398499,2.821831642522534,4.883,0.7322954726031057,16.18,-12.502,Matam,Matam,Zone sahélienne,16.375,-11.375,Matam,Kanel,1.5,5.0,166.98,534.5532618695497,2,5,2,0.0252640138577843,560.026345929145,2.4417390984575364,PASSED
1243,2003-07-12,2003,7,Phase_2_pleine,Pleine saison,193,43,9.556,25.24787200883377,42.867,4.956945419311523,6.905514138985319,2.682191062233453,4.086,0.4904779582820771,13.369,-14.558,Kolda,Vélingara,Zone soudanienne,12.875,-14.625,Kolda,Médina Yoro Foulah,4.25,2.75,473.11,297.8342452708844,6,11,3,0.024995512586426,559.0512500263973,2.042848687103595,PASSED
1246,1988-08-24,1988,8,Phase_2_pleine,Pleine saison,237,43,9.556,39.35060208342796,66.254,26.78214263916016,10.170036140485728,2.5139286912845504,3.947,0.4176329540363079,12.981,-13.786,Tambacounda,Tambacounda,Zone soudanienne,12.625,-14.375,Kolda,Médina Yoro Foulah,2.0,4.25,222.64,461.019737750004,4,10,2,0.0248091798765059,511.9646168511868,1.973395157528265,PASSED
1248,2011-08-09,2011,8,Phase_2_pleine,Pleine saison,221,43,9.556,30.932430866152743,61.656,12.025614738464355,14.957245849180527,2.5695386260177,3.596,0.4003285832084351,13.573,-16.209,Kaolack,Nioro du Rip,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.25,1.5,473.11,162.3167294918322,10,17,3,0.0286934070652859,500.17975086255205,1.7981685816984403,PASSED
1250,2003-07-05,2003,7,Phase_2_pleine,Pleine saison,186,43,9.556,23.21912712274596,38.158,12.165508270263672,6.186454254779307,2.4136489667554843,3.382,0.3002749314529097,13.303,-14.547,Kolda,Vélingara,Zone soudanienne,12.375,-15.875,Sédhiou,Goudomp,3.0,4.0,333.96,433.3312673324448,5,11,2,0.02490672387576,547.0879825818172,1.6910527174365704,PASSED
1254,1999-07-22,1999,7,Phase_2_pleine,Pleine saison,203,43,9.556,16.88867879468341,23.272,10.141894340515137,3.7729622397551816,2.338908959633576,2.957,0.2316852084819136,14.817,-12.274,Matam,Kanel,Zone soudano-sahélienne,13.625,-13.375,Tambacounda,Tambacounda,3.0,2.5,333.96,269.0455392428313,3,6,3,0.0244164742007044,428.8528601093456,1.478296433247139,PASSED
1257,1986-08-29,1986,8,Phase_2_pleine,Pleine saison,241,42,9.333,49.59624685559954,72.779,18.58833694458008,11.69729071100438,3.5915002260928723,6.263,1.02835114416481,12.946,-13.57,Tambacounda,Tambacounda,Zone soudanienne,13.375,-13.625,Tambacounda,Tambacounda,2.0,2.5,222.64,271.22566589925697,4,6,2,0.025133937467328,350.9015989632925,3.131590726712175,PASSED
1261,2023-07-26,2023,7,Phase_2_pleine,Pleine saison,207,42,9.333,19.98560433160691,32.152,12.093754768371582,4.290021026453843,2.946602065503631,4.253,0.6011911560255834,16.158,-15.233,Louga,Linguère,Zone sahélienne,16.125,-14.875,Louga,Linguère,1.25,2.25,139.15,240.57540030008357,3,6,2,0.0249065954304636,277.91949181853084,2.126391277008387,PASSED
1264,1998-08-26,1998,8,Phase_2_pleine,Pleine saison,238,42,9.333,35.518771534874325,56.374,19.04033088684082,9.304971492175138,2.4359935345919843,4.043,0.458908526126502,13.248,-14.254,Tambacounda,Tambacounda,Zone soudanienne,12.375,-16.375,Ziguinchor,Oussouye,2.5,5.25,278.3,568.8763673439508,8,17,2,0.0254435722621022,633.3018270421693,2.021593421547489,PASSED
1265,2009-07-28,2009,7,Phase_2_pleine,Pleine saison,209,42,9.333,18.508677369072323,25.417,13.249929428100586,3.0976146158060174,2.607027661794249,4.036,0.5336687838459159,15.826,-12.765,Matam,Matam,Zone sahélienne,15.125,-11.375,Matam,Kanel,1.75,4.0,194.81,428.4019380600858,2,4,2,0.0244764145829546,470.6157181048967,2.0177987740501453,PASSED
1270,2015-08-14,2015,8,Phase_2_pleine,Pleine saison,226,42,9.333,37.19631399427141,59.092,24.591012954711918,8.982870130206495,2.466421599434244,3.63,0.4234937583556816,12.93,-13.53,Tambacounda,Tambacounda,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,1.5,4.5,166.98,488.2382065189709,6,13,2,0.0251981365356676,516.0027758299719,1.8148237297255685,PASSED
1283,1993-07-22,1993,7,Phase_2_pleine,Pleine saison,203,41,9.111,35.920921558287084,68.529,17.617721557617188,12.763064400161335,3.716928965759157,6.978,1.2994540834081627,13.811,-15.287,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,13.875,-15.625,Kaolack,Nioro du Rip,1.75,4.75,194.81,513.481621008714,7,11,2,0.0274693958766671,549.1942358651323,3.488984557823671,PASSED
1284,1984-07-27,1984,7,Phase_2_pleine,Pleine saison,209,41,9.111,46.12993517154601,94.714,13.82664394378662,21.182984823585468,3.8873497893657096,6.274,1.2453286771753456,13.421,-15.853,Kaffrine,Malem-Hodar,Zone soudanienne,12.875,-16.625,Ziguinchor,Bignona,4.25,5.5,473.11,595.5397466390482,7,13,3,0.0295333414894788,760.592303620607,3.137108856011807,PASSED
1285,2003-07-20,2003,7,Phase_2_pleine,Pleine saison,201,41,9.111,20.26301293256806,34.345,10.835156440734863,5.844400010453255,3.0912858393968343,6.184,0.9853750256518368,15.47,-13.252,Matam,Kanel,Zone soudano-sahélienne,15.625,-13.375,Matam,Matam,1.75,3.75,194.81,402.3257526111719,3,5,2,0.0264192715546626,447.0088867213893,3.0917617418679573,PASSED
1286,1989-08-13,1989,8,Phase_2_pleine,Pleine saison,225,41,9.111,17.782078905803402,36.412,11.245192527770996,4.945638324707145,2.7914126863240223,5.893,0.7890052216769843,16.237,-13.237,Matam,Matam,Zone sahélienne,16.625,-11.375,Matam,Matam,1.25,3.5,139.15,374.0802805805459,2,4,2,0.0262769132062817,399.12250878940034,2.9463532385694258,PASSED
1290,2014-08-23,2014,8,Phase_2_pleine,Pleine saison,235,41,9.111,17.390201615124212,28.104,12.574623107910156,2.8407199201937727,2.4106441253790467,4.659,0.4980593899617478,16.218,-13.245,Matam,Matam,Zone sahélienne,16.625,-16.125,Saint-Louis,Dagana,1.25,5.0,139.15,534.4517084588845,3,6,2,0.025041068176423,552.2692725272206,2.3294573115852195,PASSED
1292,2003-07-28,2003,7,Phase_2_pleine,Pleine saison,209,41,9.111,19.81443116723037,32.156,13.061065673828123,3.7613017608667607,2.457134402051942,4.604,0.4537586402575932,15.198,-15.631,Louga,Linguère,Zone soudano-sahélienne,14.875,-16.875,Thiès,Tivaouane,2.25,2.75,250.47,295.42361827529953,8,14,2,0.0252691232912006,387.31167925989513,2.3021974611911404,PASSED
1293,2016-08-26,2016,8,Phase_2_pleine,Pleine saison,239,41,9.111,30.48168975550954,47.855,14.527680397033691,7.443070816234071,2.986245537753086,4.47,0.7575096460280387,14.586,-11.903,Tambacounda,Bakel,Zone soudano-sahélienne,14.375,-12.375,Tambacounda,Goudiry,2.75,1.5,306.13,161.5983482584944,3,4,2,0.0258445049390369,346.16412911345054,2.2350569215421494,PASSED
1294,2002-07-15,2002,7,Phase_2_pleine,Pleine saison,196,41,9.111,25.52200761655482,35.984,13.284521102905272,6.070663028434434,3.0745623904640507,4.4,0.7597685379719863,13.906,-15.932,Fatick,Foundiougne,Zone soudano-sahélienne,12.375,-16.375,Ziguinchor,Oussouye,2.5,2.0,278.3,216.1144259494513,6,14,2,0.0257701792159099,352.35823804185543,2.199759092628933,PASSED
1298,1985-08-02,1985,8,Phase_2_pleine,Pleine saison,214,41,9.111,20.239705946387318,29.469,11.99383544921875,4.777070325015077,2.7526341644692485,4.085,0.5362217279392019,15.56,-13.995,Matam,Ranérou,Zone sahélienne,14.375,-12.875,Tambacounda,Goudiry,2.75,2.25,306.13,241.2906240582119,3,5,2,0.025748967179688,389.7906404512573,2.0426416110171832,PASSED
1299,2006-07-21,2006,7,Phase_2_pleine,Pleine saison,202,41,9.111,15.893325072963064,25.152,6.069825172424316,4.071009346044636,2.7040536207534225,4.019,0.5483587808435101,15.618,-15.595,Saint-Louis,Dagana,Zone sahélienne,15.375,-15.125,Louga,Linguère,2.0,2.0,222.64,214.4195648227573,3,7,2,0.025990504859541,309.1024427132219,2.009629569562453,PASSED
1301,1986-07-08,1986,7,Phase_2_pleine,Pleine saison,189,41,9.111,27.501544812830485,47.808,8.802326202392578,10.748021633941336,2.7990393386386683,3.907,0.5274969875273413,12.991,-12.347,Kédougou,Salémata,Zone soudanienne,12.375,-11.625,Kédougou,Saraya,3.75,5.0,417.45,542.3547085567409,4,8,3,0.0281155248205089,684.4071489388954,1.9534402221649383,PASSED
1304,2016-07-02,2016,7,Phase_2_pleine,Pleine saison,184,41,9.111,18.174578085178283,34.493,6.050556659698486,9.82396724499724,2.4858137557702995,3.632,0.4282592486973155,13.753,-11.978,Tambacounda,Goudiry,Zone soudano-sahélienne,12.625,-12.125,Kédougou,Kédougou,4.25,2.5,473.11,270.3206689365595,3,6,3,0.0315164976016016,544.891114402051,1.8160486157796043,PASSED
1305,2019-07-08,2019,7,Phase_2_pleine,Pleine saison,189,41,9.111,23.527182439478437,40.203,14.53571319580078,6.269107498358594,2.4780719558409734,3.527,0.3568660506976757,13.119,-13.354,Tambacounda,Tambacounda,Zone soudanienne,12.375,-13.375,Kédougou,Salémata,2.25,3.5,250.47,379.4506056730901,4,9,2,0.0261220040321366,454.6624954864047,1.7634281954702973,PASSED
1306,2021-08-17,2021,8,Phase_2_pleine,Pleine saison,229,41,9.111,27.92498207092285,50.332,13.066458702087402,12.399574566170228,2.3944264638505044,3.384,0.2937743499836458,13.629,-12.581,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-15.625,Sédhiou,Goudomp,4.25,4.5,473.11,486.8345885545452,5,9,3,0.0291991235339313,678.8526932354863,1.6918905962239934,PASSED
1307,2004-08-03,2004,8,Phase_2_pleine,Pleine saison,216,41,9.111,30.032784020028465,49.567,12.022015571594238,9.377573569542882,2.460168515836532,3.303,0.3610992178032475,13.55,-12.57,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-12.375,Kédougou,Salémata,4.0,4.75,445.28,514.0512882352381,5,8,3,0.0267682114173536,680.0904411813974,1.6514093850477247,PASSED
1309,2004-07-14,2004,7,Phase_2_pleine,Pleine saison,196,41,9.111,19.07739711389309,24.87,11.679200172424316,2.774261852442241,2.263630235135192,2.881,0.212901623037201,14.004,-12.878,Tambacounda,Goudiry,Zone soudano-sahélienne,12.625,-13.125,Kédougou,Salémata,3.25,2.5,361.79,270.0291151532755,3,6,3,0.0249060337665465,451.4506959159117,1.4403458962800555,PASSED
1310,2000-08-22,2000,8,Phase_2_pleine,Pleine saison,235,41,9.111,26.694974294522915,53.458,12.976936340332031,10.579115865613964,2.302088438523992,2.874,0.2262328447915698,13.926,-12.002,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-12.375,Kédougou,Kédougou,4.25,2.0,473.11,216.0961283573631,3,7,3,0.0282207475183812,520.1255609860392,1.437185388681566,PASSED
1311,1984-07-04,1984,7,Phase_2_pleine,Pleine saison,186,40,8.889,13.294445383548736,28.1,6.548802375793457,4.690903818745202,3.537921921750768,6.514,1.1642898168928166,16.239,-12.66,Matam,Matam,Zone sahélienne,16.375,-12.125,Matam,Matam,1.0,2.5,111.32,267.196693288291,1,3,1,0.0281125233417165,289.45848663033195,3.2571395557982497,PASSED
1312,2010-07-04,2010,7,Phase_2_pleine,Pleine saison,185,40,8.889,32.281673550605774,65.479,13.116135597229004,15.61673068411572,3.1127101994806807,5.659,1.1153772093747134,12.975,-15.428,Kolda,Kolda,Zone soudanienne,12.375,-16.125,Sédhiou,Goudomp,2.5,3.5,278.3,379.6725555800685,6,13,2,0.0308507045491599,470.7463566223324,2.829625501418904,PASSED
1313,2022-07-31,2022,7,Phase_2_pleine,Pleine saison,212,40,8.889,34.543017101287845,66.024,17.10953712463379,14.085004522832644,3.0764092270855885,4.947,0.7235949173803238,13.739,-15.958,Kaffrine,Birkelane,Zone soudano-sahélienne,12.375,-16.625,Ziguinchor,Oussouye,2.5,3.75,278.3,405.5054198399499,8,15,2,0.0291565542679449,491.81859291010346,2.473644504437394,PASSED
1314,1989-07-15,1989,7,Phase_2_pleine,Pleine saison,196,40,8.889,26.468071699142456,36.605,17.206071853637695,4.977113003456853,2.944088644461189,4.416,0.555866098051439,13.23,-12.785,Tambacounda,Goudiry,Zone soudanienne,12.375,-13.875,Kolda,Vélingara,1.75,2.5,194.81,270.91386246546807,3,6,2,0.0258839962170445,333.6843635379227,2.207782248906303,PASSED
