rank,date,source,total_area_km2,num_pixels_affected,coverage_percent,average_pixel_area_km2,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_mm,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_span_km,intensity_stats_mean_mm,intensity_stats_median_mm,intensity_stats_std_mm,intensity_stats_min_mm,intensity_stats_max_mm,intensity_stats_p25_mm,intensity_stats_p75_mm,intensity_stats_p90_mm,intensity_stats_p95_mm,intensity_stats_p99_mm,intensity_stats_mean_anomaly,intensity_stats_max_anomaly,intensity_stats_extreme_pixels_pct,geometry_metrics_lat_extent,geometry_metrics_lon_extent,geometry_metrics_lat_span_km,shape_metrics_total_area_km2,shape_metrics_equivalent_radius_km,shape_metrics_perimeter_approx_km,shape_metrics_compactness,shape_metrics_elongation,connectivity_num_clusters,connectivity_largest_cluster_size,connectivity_largest_cluster_ratio,connectivity_fragmentation_index,geographic_analysis_total_coordinates,geographic_analysis_valid_coordinates,intensity_density,anomaly_severity,spatial_concentration
160,2023-09-07,CHIRPS,163186.90625,218,48.44444444444444,748.5637817382812,14.573892417428093,-13.565411829183834,Tambacounda,Tambacounda,Zone soudano-sahélienne,38.281494140625,12.875,-11.875,Kédougou,Saraya,4.25,5.25,473.10999999999996,21.521002734472994,20.96025276184082,5.1922620204175285,12.607264518737793,38.281494140625,18.10060691833496,23.771742820739746,28.2506196975708,32.259115219116204,37.008484001159665,2.4104204777575062,3.846933660503117,12.385321100917432,4.25,5.25,473.10999999999996,163186.90625,227.9122772216797,1432.01513671875,0.9999999403953552,1.1301400661468506,2,217,0.9954128440366973,0.009174311926605505,218,218,21.544472891344167,2.4104204777575062,0.13079026659759663
161,2021-10-25,CHIRPS,130892.4921875,174,38.666666666666664,752.2556762695312,13.377718994238233,-13.562970108774985,Tambacounda,Tambacounda,Zone soudanienne,29.39672088623047,12.625,-13.125,Kédougou,Salémata,4.0,5.5,445.28,10.640698460669354,8.905386924743652,6.132824521675521,0.7901462316513062,29.39672088623047,6.327529668807983,14.825206756591797,19.348184967041018,22.396598339080807,27.881576938629163,4.543032256658379,8.852101204535508,81.03448275862068,4.0,5.5,445.28,130892.4921875,204.1185302734375,1282.5145263671875,1.0000001192092896,1.5796583890914917,6,169,0.9712643678160919,0.034482758620689655,174,174,10.657215519455468,4.543032256658379,0.3192511490985337
162,2016-09-28,CHIRPS,130317.40625,174,38.666666666666664,748.9506225585938,14.281149018186769,-15.508274557703139,Kaolack,Guinguinéo,Zone soudano-sahélienne,47.68537139892578,12.625,-16.375,Ziguinchor,Ziguinchor,4.25,5.75,473.10999999999996,23.19481458061043,22.387539863586426,10.274235916532717,7.105566024780273,47.68537139892578,13.090269565582275,31.22688913345337,35.658201980590825,39.63334102630615,46.61877563476563,4.123145813460441,7.82443185970947,76.4367816091954,4.25,5.75,473.10999999999996,130317.40625,203.6696319580078,1279.694091796875,0.9999999403953552,1.3445305824279785,2,138,0.7931034482758621,0.011494252873563218,174,174,23.239435557280164,4.123145813460441,0.2521732679900137
163,2017-06-28,CHIRPS,134786.328125,180,40.0,748.8129272460938,14.253363464112134,-14.01592317276721,Tambacounda,Tambacounda,Zone soudano-sahélienne,37.1659049987793,13.625,-13.875,Tambacounda,Tambacounda,4.25,5.25,473.10999999999996,15.011518340640597,13.876825332641602,7.288579843992801,2.7403290271759033,37.1659049987793,9.139416933059692,20.012250900268555,25.127058029174805,28.87881193161011,34.02113536834717,2.957999099149043,6.550636724912907,35.55555555555556,4.25,5.25,473.10999999999996,134786.328125,207.1323699951172,1301.4510498046875,1.0000001192092896,0.9883724451065063,8,151,0.8388888888888889,0.044444444444444446,180,180,15.044931772003626,2.957999099149043,0.27258281219647773
164,2001-10-11,CHIRPS,128922.671875,172,38.22222222222222,749.5504150390625,14.020522840937588,-14.958780101813394,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,30.839204788208008,12.875,-16.625,Ziguinchor,Bignona,4.25,5.5,473.10999999999996,10.833867540886235,9.321101188659668,6.3726872139901385,1.3347594738006592,30.839204788208008,6.245848894119263,14.141953706741333,19.864549827575683,22.011213874816892,29.65743879318236,3.2230038540352526,6.229041071474191,48.25581395348837,4.25,5.5,473.10999999999996,128922.671875,202.57679748535156,1272.82763671875,0.9999999403953552,1.595954179763794,4,122,0.7093023255813954,0.023255813953488372,172,172,10.859366258004162,3.2230038540352526,0.32378290255362874
165,2009-10-18,CHIRPS,127820.6796875,171,38.0,747.4893798828125,14.959011837773245,-14.166887888010136,Matam,Ranérou,Zone soudano-sahélienne,15.674810409545898,15.375,-16.375,Louga,Kébémer,3.5,5.75,389.62,6.444301042640419,6.220412731170654,3.286806577638818,1.1188836097717285,15.674810409545898,3.9255499839782715,8.372176170349121,10.846172332763672,13.017480850219727,14.648093318939212,4.030468628922487,10.837770164954238,54.97076023391813,3.5,5.75,389.62,127820.6796875,201.70916748046875,1267.3760986328125,1.0,1.9881073236465454,2,93,0.543859649122807,0.011695906432748537,171,171,6.450081393812939,4.030468628922487,0.28702082164841203
166,1999-07-12,CHIRPS,137416.21875,184,40.888888888888886,746.8272705078125,15.255645283242194,-14.855355159803068,Kaffrine,Koungheul,Zone soudano-sahélienne,47.242462158203125,16.125,-15.375,Louga,Linguère,4.25,5.75,473.10999999999996,22.1481053362722,21.692169189453125,7.580287811495902,8.043292045593262,47.242462158203125,16.074669361114502,26.881319999694824,32.923533248901364,35.473394775390624,41.01706420898435,4.070293620824631,10.302841351859437,72.28260869565217,4.25,5.75,473.10999999999996,137416.21875,209.1433563232422,1314.0865478515625,0.9999997615814209,1.4412415027618408,2,168,0.9130434782608695,0.010869565217391304,184,184,22.15516116832087,4.070293620824631,0.19292377076563216
167,1997-06-18,CHIRPS,127736.140625,171,38.0,746.9949951171875,14.893327770909853,-14.622332858138448,Kaffrine,Koungheul,Zone soudano-sahélienne,24.12332534790039,15.375,-14.875,Louga,Linguère,4.25,5.75,473.10999999999996,10.060207999937715,8.871081352233887,5.317063477299244,1.4969816207885742,24.12332534790039,5.51117467880249,13.768501281738281,18.0550479888916,19.715335845947266,21.950355148315463,4.301252632277591,9.54978518559098,64.91228070175438,4.25,5.75,473.10999999999996,127736.140625,201.64244079589844,1266.9569091796875,1.0,1.3096907138824463,2,162,0.9473684210526315,0.011695906432748537,171,171,10.078181996164744,4.301252632277591,0.2956910384944986
168,2010-10-17,CHIRPS,126928.28125,170,37.77777777777778,746.636962890625,15.000517333151715,-15.172598907275306,Kaffrine,Koungheul,Zone soudano-sahélienne,33.71603775024414,12.375,-16.125,Sédhiou,Goudomp,4.25,4.75,473.10999999999996,8.848104032348184,7.832566738128662,6.201023796471592,1.2908183336257935,33.71603775024414,4.737102389335632,11.217626333236694,14.843905162811275,18.415809535980188,32.70296630859375,5.334857202469747,13.467157264187174,74.70588235294117,4.25,4.75,473.10999999999996,126928.28125,201.00379943847656,1262.9442138671875,0.9999998211860657,1.3067899942398071,3,154,0.9058823529411765,0.01764705882352941,170,170,8.863028938197381,5.334857202469747,0.3551810764811314
169,2022-09-25,CHIRPS,134165.09375,179,39.77777777777778,749.525634765625,14.394786042124274,-13.528329791190947,Tambacounda,Tambacounda,Zone soudano-sahélienne,50.541412353515625,14.125,-11.625,Tambacounda,Goudiry,4.25,5.25,473.10999999999996,22.61334790597415,21.662858963012695,7.874748769292933,8.625417709350586,50.541412353515625,16.61702537536621,27.48349666595459,33.103912353515625,35.88655395507812,43.38591667175292,3.2041917093920067,7.081400221639515,46.927374301675975,4.25,5.25,473.10999999999996,134165.09375,206.65447998046875,1298.448486328125,0.9999999403953552,1.4610944986343384,9,157,0.8770949720670391,0.05027932960893855,179,179,22.63020435876485,3.2041917093920067,0.1940893550388656
170,2015-09-27,CHIRPS,128885.6875,172,38.22222222222222,749.3353881835938,14.361206051189676,-15.40900531764575,Kaolack,Guinguinéo,Zone soudano-sahélienne,37.471309661865234,13.625,-16.625,Fatick,Foundiougne,4.25,4.25,473.10999999999996,19.906191271404886,19.207356452941895,5.951090087932258,7.738856315612793,37.471309661865234,15.373822689056396,23.327993869781494,28.13916645050049,30.328970146179195,35.31128620147703,3.087403777418068,5.561443685141888,43.02325581395349,4.25,4.25,473.10999999999996,128885.6875,202.54774475097656,1272.64501953125,1.0,0.7736145853996277,1,172,1.0,0.005813953488372093,172,172,19.926972121854124,3.087403777418068,0.16823172682183007
171,1981-07-05,CHIRPS,140409.03125,187,41.55555555555556,750.8504638671875,13.773917351862341,-14.327239536886777,Tambacounda,Tambacounda,Zone soudano-sahélienne,40.48141860961914,12.625,-14.625,Kolda,Médina Yoro Foulah,4.25,4.0,473.10999999999996,20.831597272087546,19.30828285217285,7.570335248843043,6.072300910949707,40.48141860961914,16.396169662475586,25.630290985107422,32.07491683959961,35.234839630126956,38.176337203979486,2.5995653764626407,4.552816536120469,22.459893048128343,4.25,4.0,473.10999999999996,140409.03125,211.4085693359375,1328.3192138671875,1.0000001192092896,0.8757917881011963,7,151,0.8074866310160428,0.0374331550802139,187,187,20.865418802798562,2.5995653764626407,0.2043064840738822
172,2002-07-06,CHIRPS,126387.90625,169,37.55555555555556,747.857421875,15.034001517853179,-15.010314993296046,Kaffrine,Koungheul,Zone soudano-sahélienne,61.456756591796875,15.125,-15.625,Louga,Linguère,3.75,5.75,417.45,25.184775107005645,23.004831314086914,10.429780677722057,4.05540132522583,61.456756591796875,17.48954200744629,30.28130340576172,40.02762222290039,47.132236480712876,54.19211822509764,4.800254705800432,11.07070529010126,68.63905325443787,3.75,5.75,417.45,126387.90625,200.57546997070312,1260.2529296875,0.9999999403953552,1.5914404392242432,5,139,0.8224852071005917,0.029585798816568046,169,169,25.18617714400892,4.800254705800432,0.2247961790000348
173,2013-09-05,CHIRPS,176556.4375,235,52.22222222222222,751.3040161132812,13.844637995901364,-14.452747607164389,Tambacounda,Koumpentoum,Zone soudano-sahélienne,47.511539459228516,12.625,-14.625,Kolda,Médina Yoro Foulah,4.25,5.75,473.10999999999996,26.859704577669184,25.534421920776367,7.175613211211881,12.536590576171875,47.511539459228516,21.566170692443848,31.726161003112793,36.61986465454102,40.83319053649901,45.31217300415039,2.446763014369372,4.329970462251299,25.53191489361702,4.25,5.75,473.10999999999996,176556.4375,237.06466674804688,1489.521240234375,1.0000001192092896,1.3742055892944336,7,223,0.948936170212766,0.029787234042553193,235,235,26.88012455202532,2.446763014369372,0.14892210302731912
174,1984-10-04,CHIRPS,126245.453125,168,37.333333333333336,751.4610595703125,13.413786627416181,-12.912870713513485,Tambacounda,Goudiry,Zone soudanienne,102.45309448242188,12.375,-14.125,Kolda,Médina Yoro Foulah,3.75,4.25,417.45,26.5630314492044,21.32547092437744,18.439453250053617,5.5113348960876465,102.45309448242188,14.663058519363403,32.91401767730713,50.646591949462895,66.23845672607425,94.22430793762216,5.3291550176629645,12.651736852521179,83.92857142857143,3.75,4.25,417.45,126245.453125,200.46240234375,1259.54248046875,1.0,0.8876009583473206,3,164,0.9761904761904762,0.017857142857142856,168,168,26.6263606665143,5.3291550176629645,0.3496795771019763
175,2021-08-15,CHIRPS,140473.625,188,41.77777777777778,747.2001342773438,15.169504856375656,-14.999821722213015,Kaffrine,Koungheul,Zone soudano-sahélienne,40.33323669433594,15.375,-15.875,Louga,Louga,4.0,5.25,445.28,25.921500408903082,26.12752342224121,5.435040005222307,13.608071327209473,40.33323669433594,22.185001373291016,29.159247875213623,33.16630096435548,35.171643638610846,38.86704357147216,3.1932706468800323,5.846036690265466,52.12765957446808,4.0,5.25,445.28,140473.625,211.45718383789062,1328.624755859375,0.9999999403953552,1.2197002172470093,3,184,0.9787234042553191,0.015957446808510637,188,188,25.92866603030235,3.1932706468800323,0.11846271770445482
176,1983-06-19,CHIRPS,124963.828125,167,37.111111111111114,748.286376953125,14.600619185564115,-13.092013608751447,Tambacounda,Goudiry,Zone soudano-sahélienne,38.06452560424805,13.375,-13.875,Tambacounda,Tambacounda,4.25,4.5,473.10999999999996,18.029518414400293,18.00457191467285,7.449514722797093,2.2378833293914795,38.06452560424805,12.295831680297852,22.721117973327637,27.64891242980957,31.01971683502196,34.61474296569825,5.183306321991625,9.295096883656003,84.4311377245509,4.25,4.5,473.10999999999996,124963.828125,199.44227600097656,1253.1328125,1.0,0.830022931098938,2,166,0.9940119760479041,0.011976047904191617,167,167,18.055313296018035,5.183306321991625,0.23537382900046744
177,2015-10-13,CHIRPS,125900.359375,167,37.111111111111114,753.8943481445312,13.026628732628541,-14.139267036896214,Tambacounda,Tambacounda,Zone soudanienne,53.423091888427734,12.375,-16.125,Sédhiou,Goudomp,2.25,5.25,250.46999999999997,19.12086801186293,17.836105346679688,8.56956383007141,4.376384735107422,53.423091888427734,13.448679447174072,22.853697776794434,32.81602172851562,35.25007362365723,43.92733856201174,3.9022126984191283,7.579797545671058,82.03592814371258,2.25,5.25,250.46999999999997,125900.359375,200.188232421875,1257.81982421875,0.9999999403953552,2.713175058364868,1,167,1.0,0.005988023952095809,167,167,19.137200043722924,3.9022126984191283,0.24233017260806178
178,2013-09-26,CHIRPS,126236.8359375,169,37.55555555555556,746.9635009765625,15.187374920183188,-13.319954704751611,Matam,Kanel,Zone soudano-sahélienne,24.538293838500977,15.125,-12.625,Matam,Kanel,4.25,5.0,473.10999999999996,16.552831209622898,16.53633689880371,3.959973668560057,8.620687484741211,24.538293838500977,13.66579818725586,19.45684242248535,21.729675292968754,23.01311111450195,24.147645721435545,3.0148423656812215,4.871727490640119,45.562130177514796,4.25,5.0,473.10999999999996,126236.8359375,200.45556640625,1259.49951171875,0.9999999403953552,1.522649884223938,4,164,0.9704142011834319,0.023668639053254437,169,169,16.56183083188715,3.0148423656812215,0.13736634150571847
179,2009-10-17,CHIRPS,124226.734375,166,36.888888888888886,748.3538208007812,14.465399708220676,-12.51120080544997,Tambacounda,Goudiry,Zone soudano-sahélienne,19.354711532592773,14.375,-11.375,Kédougou,Saraya,3.75,5.25,417.45,7.568666240537023,7.693926572799683,3.946470192767906,1.704514503479004,19.354711532592773,3.873904228210449,10.179651975631714,12.343966960906982,14.154412269592285,18.91210956573486,4.326922187696192,8.931423470735844,73.49397590361446,3.75,5.25,417.45,124226.734375,198.85321044921875,1249.431640625,0.9999999403953552,0.9636210203170776,3,161,0.9698795180722891,0.018072289156626505,166,166,7.583650620206335,4.326922187696192,0.2930020507473188
180,2021-08-02,CHIRPS,131473.21875,176,39.111111111111114,747.0068969726562,15.29607470331517,-14.740604863415083,Kaffrine,Koungheul,Zone soudano-sahélienne,54.32847213745117,15.625,-13.375,Matam,Matam,4.25,4.75,473.10999999999996,29.48824806646867,28.230387687683105,8.192042464081188,11.88559341430664,54.32847213745117,23.13681650161743,34.36520862579346,41.542768478393555,44.8154878616333,49.12823963165283,4.033531964692434,8.75812328368845,69.88636363636364,4.25,4.75,473.10999999999996,131473.21875,204.57083129882812,1285.3564453125,1.0,1.2724586725234985,4,165,0.9375,0.022727272727272728,176,176,29.48577808633765,4.033531964692434,0.15571355339675397
181,2022-07-22,CHIRPS,132819.03125,177,39.333333333333336,750.3900146484375,13.957289397346969,-15.516796092301847,Kaolack,Nioro du Rip,Zone soudano-sahélienne,81.95134735107422,12.625,-16.625,Ziguinchor,Oussouye,4.25,5.75,473.10999999999996,32.14367473192808,30.86932373046875,14.48345409199321,8.96279525756836,81.95134735107422,20.640586853027344,38.97713851928711,53.567037963867186,59.82057723999023,72.47344818115235,3.6993505908203757,7.1372248521385195,59.887005649717516,4.25,5.75,473.10999999999996,132819.03125,205.61520385742188,1291.91845703125,1.0,0.8336360454559326,6,162,0.9152542372881356,0.03389830508474576,177,177,32.19032260514291,3.6993505908203757,0.24841560825337883
182,1987-08-06,CHIRPS,131867.40625,176,39.111111111111114,749.2466430664062,14.240663327488573,-15.515374406842886,Kaolack,Guinguinéo,Zone soudano-sahélienne,68.318115234375,12.375,-16.625,Ziguinchor,Oussouye,4.25,5.0,473.10999999999996,32.78974333134565,33.39634132385254,13.600986070526787,11.357948303222656,68.318115234375,20.82272243499756,42.969388008117676,50.48499298095703,55.379756927490234,66.00149536132812,3.428288611314558,6.286617469823341,56.81818181818182,4.25,5.0,473.10999999999996,131867.40625,204.8772735595703,1287.2818603515625,1.0000001192092896,0.8420012593269348,5,171,0.9715909090909091,0.028409090909090908,176,176,32.8455699296227,3.428288611314558,0.23680640105227213
183,1983-08-21,CHIRPS,189262.59375,252,56.0,751.0420532226562,13.933816384417733,-13.440255022643788,Tambacounda,Tambacounda,Zone soudano-sahélienne,55.45345687866211,12.875,-13.125,Kédougou,Salémata,4.25,5.5,473.10999999999996,29.680805297124955,28.40592098236084,8.837184044756349,12.455865859985352,55.45345687866211,22.81290340423584,35.176085472106934,42.83789291381836,45.38643245697021,52.09682006835938,2.4488004432742647,5.541036321972501,24.603174603174605,4.25,5.5,473.10999999999996,189262.59375,245.44683837890625,1542.18798828125,1.0000001192092896,1.1700583696365356,9,240,0.9523809523809523,0.03571428571428571,252,252,29.70164068081396,2.4488004432742647,0.16766504841586016
184,2010-10-21,CHIRPS,124266.09375,166,36.888888888888886,748.5909423828125,14.465490950552374,-12.89752889323441,Tambacounda,Goudiry,Zone soudano-sahélienne,15.178327560424805,14.125,-11.875,Tambacounda,Goudiry,3.5,5.75,389.62,5.5726219078144394,5.150161266326904,2.887238382026534,1.2234946489334106,15.178327560424805,3.4173189997673035,7.309004068374634,9.465844631195068,10.99682879447937,13.584260368347168,3.3451845299813976,4.858283186604458,66.26506024096386,3.5,5.75,389.62,124266.09375,198.88470458984375,1249.6295166015625,1.0,1.5854334831237793,2,156,0.9397590361445783,0.012048192771084338,166,166,5.582161923938873,3.3451845299813976,0.2875845404628323
185,1989-10-26,CHIRPS,123939.84375,165,36.666666666666664,751.1505737304688,13.317032191099107,-15.382558996088957,Kolda,Kolda,Zone soudanienne,36.70122528076172,12.625,-16.625,Ziguinchor,Oussouye,4.25,4.25,473.10999999999996,8.368528894583385,6.058950424194336,6.813640570833295,0.6003193259239197,36.70122528076172,3.3474020957946777,11.539485931396484,17.381354522705077,21.95646286010738,29.968577117919825,3.95647856448726,9.357254401098693,71.51515151515152,4.25,4.25,473.10999999999996,123939.84375,198.6234588623047,1247.988037109375,0.9999999403953552,0.9248144030570984,8,130,0.7878787878787878,0.048484848484848485,165,165,8.395467264330938,3.95647856448726,0.41937603690702874
